"No.","Time","Source","Destination","Protocol","Length","Info","Packet payload length","TCP source port","TCP destination port","TCP flags","HTTP request"
"21","3.802134","127.0.0.1","127.0.0.1","TCP","40","3306  >  50084 [ACK] Seq=147 Ack=146 Win=7936 Len=0","0","3306","50084","0x010",""
"22","3.802134","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","50084","0x018",""
"23","3.802134","127.0.0.1","127.0.0.1","TCP","40","50084  >  3306 [ACK] Seq=146 Ack=158 Win=7936 Len=0","0","50084","3306","0x010",""
"24","3.804634","127.0.0.1","127.0.0.1","MySQL","49","Request Use Database","9","50084","3306","0x018",""
"25","3.804634","127.0.0.1","127.0.0.1","TCP","40","3306  >  50084 [ACK] Seq=158 Ack=155 Win=7936 Len=0","0","3306","50084","0x010",""
"26","3.804634","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","50084","0x018",""
"27","3.804634","127.0.0.1","127.0.0.1","TCP","40","50084  >  3306 [ACK] Seq=155 Ack=169 Win=7936 Len=0","0","50084","3306","0x010",""
"28","3.804634","127.0.0.1","127.0.0.1","MySQL","106","Request Query","66","50084","3306","0x018",""
"29","3.804634","127.0.0.1","127.0.0.1","TCP","40","3306  >  50084 [ACK] Seq=169 Ack=221 Win=7936 Len=0","0","3306","50084","0x010",""
"30","3.804634","127.0.0.1","127.0.0.1","MySQL","109","Response","69","3306","50084","0x018",""
"31","3.804634","127.0.0.1","127.0.0.1","TCP","40","50084  >  3306 [ACK] Seq=221 Ack=238 Win=7936 Len=0","0","50084","3306","0x010",""
"32","3.804634","127.0.0.1","127.0.0.1","MySQL","620","Request Query","580","50084","3306","0x018",""
"33","3.804634","127.0.0.1","127.0.0.1","TCP","40","3306  >  50084 [ACK] Seq=238 Ack=801 Win=7168 Len=0","0","3306","50084","0x010",""
"34","3.804634","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","50084","0x018",""
"35","3.804634","127.0.0.1","127.0.0.1","TCP","40","50084  >  3306 [ACK] Seq=801 Ack=249 Win=7936 Len=0","0","50084","3306","0x010",""
"36","3.804634","127.0.0.1","127.0.0.1","MySQL","45","Request Quit","5","50084","3306","0x018",""
"37","3.804634","127.0.0.1","127.0.0.1","TCP","40","3306  >  50084 [ACK] Seq=249 Ack=806 Win=7168 Len=0","0","3306","50084","0x010",""
"38","3.804634","127.0.0.1","127.0.0.1","TCP","40","50084  >  3306 [FIN, ACK] Seq=806 Ack=249 Win=7936 Len=0","0","50084","3306","0x011",""
"39","3.804634","127.0.0.1","127.0.0.1","TCP","40","3306  >  50084 [ACK] Seq=249 Ack=807 Win=7168 Len=0","0","3306","50084","0x010",""
"40","3.804634","127.0.0.1","127.0.0.1","TCP","40","3306  >  50084 [FIN, ACK] Seq=249 Ack=807 Win=7168 Len=0","0","3306","50084","0x011",""
"41","3.804634","127.0.0.1","127.0.0.1","TCP","40","50084  >  3306 [ACK] Seq=807 Ack=250 Win=7936 Len=0","0","50084","3306","0x010",""
"42","15.635145","127.0.0.1","239.255.255.250","SSDP","525","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"43","15.655145","127.0.0.1","239.255.255.250","SSDP","525","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"44","15.655145","127.0.0.1","239.255.255.250","SSDP","468","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"45","15.722646","127.0.0.1","239.255.255.250","SSDP","468","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"46","15.725146","127.0.0.1","239.255.255.250","SSDP","459","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"47","15.725146","127.0.0.1","239.255.255.250","SSDP","459","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"48","15.725146","127.0.0.1","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"49","15.725146","127.0.0.1","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"50","15.725146","127.0.0.1","239.255.255.250","SSDP","523","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"51","15.725146","127.0.0.1","239.255.255.250","SSDP","523","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"52","15.725146","127.0.0.1","239.255.255.250","SSDP","539","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"53","15.725146","127.0.0.1","239.255.255.250","SSDP","539","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"54","18.635389","127.0.0.1","239.255.255.250","SSDP","468","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"55","18.635389","127.0.0.1","239.255.255.250","SSDP","468","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"56","18.635389","127.0.0.1","239.255.255.250","SSDP","525","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"57","18.635389","127.0.0.1","239.255.255.250","SSDP","525","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"58","18.652889","127.0.0.1","239.255.255.250","SSDP","539","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"59","18.655389","127.0.0.1","239.255.255.250","SSDP","539","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"60","18.655389","127.0.0.1","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"61","18.655389","127.0.0.1","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"62","18.655389","127.0.0.1","239.255.255.250","SSDP","523","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"63","18.655389","127.0.0.1","239.255.255.250","SSDP","523","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"64","18.655389","127.0.0.1","239.255.255.250","SSDP","459","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"65","18.655389","127.0.0.1","239.255.255.250","SSDP","459","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"66","21.635435","127.0.0.1","239.255.255.250","SSDP","525","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"67","21.635435","127.0.0.1","239.255.255.250","SSDP","525","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"68","21.635435","127.0.0.1","239.255.255.250","SSDP","468","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"69","21.635435","127.0.0.1","239.255.255.250","SSDP","468","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"70","21.655435","127.0.0.1","239.255.255.250","SSDP","459","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"71","21.657935","127.0.0.1","239.255.255.250","SSDP","459","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"72","21.657935","127.0.0.1","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"73","21.657935","127.0.0.1","239.255.255.250","SSDP","511","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"74","21.657935","127.0.0.1","239.255.255.250","SSDP","523","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"75","21.657935","127.0.0.1","239.255.255.250","SSDP","523","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"76","21.657935","127.0.0.1","239.255.255.250","SSDP","539","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"77","21.657935","127.0.0.1","239.255.255.250","SSDP","539","NOTIFY * HTTP/1.1 ","","","","","NOTIFY"
"78","63.885394","127.0.0.1","127.0.0.1","TCP","52","50225  >  3306 [SYN] Seq=0 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1","0","50225","3306","0x002",""
"79","63.885394","127.0.0.1","127.0.0.1","TCP","52","3306  >  50225 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1","0","3306","50225","0x012",""
"80","63.885394","127.0.0.1","127.0.0.1","TCP","40","50225  >  3306 [ACK] Seq=1 Ack=1 Win=8192 Len=0","0","50225","3306","0x010",""
"81","63.900994","127.0.0.1","127.0.0.1","MySQL","118","Server Greeting proto=10 version=5.6.20","78","3306","50225","0x018",""
"82","63.900994","127.0.0.1","127.0.0.1","TCP","40","50225  >  3306 [ACK] Seq=1 Ack=79 Win=7936 Len=0","0","50225","3306","0x010",""
"83","63.900994","127.0.0.1","127.0.0.1","MySQL","127","Login Request user=root","87","50225","3306","0x018",""
"84","63.900994","127.0.0.1","127.0.0.1","TCP","40","3306  >  50225 [ACK] Seq=79 Ack=88 Win=7936 Len=0","0","3306","50225","0x010",""
"85","63.900994","127.0.0.1","127.0.0.1","MySQL","88","Auth Switch Request","48","3306","50225","0x018",""
"86","63.900994","127.0.0.1","127.0.0.1","TCP","40","50225  >  3306 [ACK] Seq=88 Ack=127 Win=7936 Len=0","0","50225","3306","0x010",""
"87","63.900994","127.0.0.1","127.0.0.1","MySQL","44","Auth Switch Response","4","50225","3306","0x018",""
"88","63.900994","127.0.0.1","127.0.0.1","TCP","40","3306  >  50225 [ACK] Seq=127 Ack=92 Win=7936 Len=0","0","3306","50225","0x010",""
"89","63.900994","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","50225","0x018",""
"90","63.900994","127.0.0.1","127.0.0.1","TCP","40","50225  >  3306 [ACK] Seq=92 Ack=138 Win=7936 Len=0","0","50225","3306","0x010",""
"91","63.900994","127.0.0.1","127.0.0.1","MySQL","47","Request Set Option","7","50225","3306","0x018",""
"92","63.900994","127.0.0.1","127.0.0.1","TCP","40","3306  >  50225 [ACK] Seq=138 Ack=99 Win=7936 Len=0","0","3306","50225","0x010",""
"93","63.900994","127.0.0.1","127.0.0.1","MySQL","49","Response","9","3306","50225","0x018",""
"94","63.900994","127.0.0.1","127.0.0.1","TCP","40","50225  >  3306 [ACK] Seq=99 Ack=147 Win=7936 Len=0","0","50225","3306","0x010",""
"95","63.900994","127.0.0.1","127.0.0.1","MySQL","87","Request Query","47","50225","3306","0x018",""
"96","63.900994","127.0.0.1","127.0.0.1","TCP","40","3306  >  50225 [ACK] Seq=147 Ack=146 Win=7936 Len=0","0","3306","50225","0x010",""
"97","63.900994","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","50225","0x018",""
"98","63.900994","127.0.0.1","127.0.0.1","TCP","40","50225  >  3306 [ACK] Seq=146 Ack=158 Win=7936 Len=0","0","50225","3306","0x010",""
"99","63.900994","127.0.0.1","127.0.0.1","MySQL","49","Request Use Database","9","50225","3306","0x018",""
"100","63.900994","127.0.0.1","127.0.0.1","TCP","40","3306  >  50225 [ACK] Seq=158 Ack=155 Win=7936 Len=0","0","3306","50225","0x010",""
"101","63.900994","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","50225","0x018",""
"102","63.900994","127.0.0.1","127.0.0.1","TCP","40","50225  >  3306 [ACK] Seq=155 Ack=169 Win=7936 Len=0","0","50225","3306","0x010",""
"103","63.900994","127.0.0.1","127.0.0.1","MySQL","106","Request Query","66","50225","3306","0x018",""
"104","63.900994","127.0.0.1","127.0.0.1","TCP","40","3306  >  50225 [ACK] Seq=169 Ack=221 Win=7936 Len=0","0","3306","50225","0x010",""
"105","63.932194","127.0.0.1","127.0.0.1","MySQL","109","Response","69","3306","50225","0x018",""
"106","63.932194","127.0.0.1","127.0.0.1","TCP","40","50225  >  3306 [ACK] Seq=221 Ack=238 Win=7936 Len=0","0","50225","3306","0x010",""
"107","63.932194","127.0.0.1","127.0.0.1","TCP","1500","50225  >  3306 [ACK] Seq=221 Ack=238 Win=7936 Len=1460 [TCP segment of a reassembled PDU]","1460","50225","3306","0x010",""
"108","63.932194","127.0.0.1","127.0.0.1","TCP","1500","50225  >  3306 [ACK] Seq=1681 Ack=238 Win=7936 Len=1460 [TCP segment of a reassembled PDU]","1460","50225","3306","0x010",""
"109","63.932194","127.0.0.1","127.0.0.1","TCP","40","3306  >  50225 [ACK] Seq=238 Ack=3141 Win=8192 Len=0","0","3306","50225","0x010",""
"110","63.932194","127.0.0.1","127.0.0.1","MySQL","311","Request Query","271","50225","3306","0x018",""
"111","63.932194","127.0.0.1","127.0.0.1","TCP","40","3306  >  50225 [ACK] Seq=238 Ack=3412 Win=7680 Len=0","0","3306","50225","0x010",""
"112","63.947794","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","50225","0x018",""
"113","63.947794","127.0.0.1","127.0.0.1","TCP","40","50225  >  3306 [ACK] Seq=3412 Ack=249 Win=7936 Len=0","0","50225","3306","0x010",""
"114","63.947794","127.0.0.1","127.0.0.1","MySQL","45","Request Quit","5","50225","3306","0x018",""
"115","63.947794","127.0.0.1","127.0.0.1","TCP","40","3306  >  50225 [ACK] Seq=249 Ack=3417 Win=7680 Len=0","0","3306","50225","0x010",""
"116","63.947794","127.0.0.1","127.0.0.1","TCP","40","50225  >  3306 [FIN, ACK] Seq=3417 Ack=249 Win=7936 Len=0","0","50225","3306","0x011",""
"117","63.947794","127.0.0.1","127.0.0.1","TCP","40","3306  >  50225 [ACK] Seq=249 Ack=3418 Win=7680 Len=0","0","3306","50225","0x010",""
"118","63.947794","127.0.0.1","127.0.0.1","TCP","40","3306  >  50225 [FIN, ACK] Seq=249 Ack=3418 Win=7680 Len=0","0","3306","50225","0x011",""
"119","63.947794","127.0.0.1","127.0.0.1","TCP","40","50225  >  3306 [ACK] Seq=3418 Ack=250 Win=7936 Len=0","0","50225","3306","0x010",""
"120","64.072594","127.0.0.1","127.0.0.1","TCP","52","50226  >  3306 [SYN] Seq=0 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1","0","50226","3306","0x002",""
"121","64.072594","127.0.0.1","127.0.0.1","TCP","52","3306  >  50226 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1","0","3306","50226","0x012",""
"122","64.072594","127.0.0.1","127.0.0.1","TCP","40","50226  >  3306 [ACK] Seq=1 Ack=1 Win=8192 Len=0","0","50226","3306","0x010",""
"123","64.072594","127.0.0.1","127.0.0.1","MySQL","118","Server Greeting proto=10 version=5.6.20","78","3306","50226","0x018",""
"124","64.072594","127.0.0.1","127.0.0.1","TCP","40","50226  >  3306 [ACK] Seq=1 Ack=79 Win=7936 Len=0","0","50226","3306","0x010",""
"125","64.072594","127.0.0.1","127.0.0.1","MySQL","127","Login Request user=root","87","50226","3306","0x018",""
"126","64.072594","127.0.0.1","127.0.0.1","TCP","40","3306  >  50226 [ACK] Seq=79 Ack=88 Win=7936 Len=0","0","3306","50226","0x010",""
"127","64.072594","127.0.0.1","127.0.0.1","MySQL","88","Auth Switch Request","48","3306","50226","0x018",""
"128","64.072594","127.0.0.1","127.0.0.1","TCP","40","50226  >  3306 [ACK] Seq=88 Ack=127 Win=7936 Len=0","0","50226","3306","0x010",""
"129","64.072594","127.0.0.1","127.0.0.1","MySQL","44","Auth Switch Response","4","50226","3306","0x018",""
"130","64.072594","127.0.0.1","127.0.0.1","TCP","40","3306  >  50226 [ACK] Seq=127 Ack=92 Win=7936 Len=0","0","3306","50226","0x010",""
"131","64.072594","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","50226","0x018",""
"132","64.072594","127.0.0.1","127.0.0.1","TCP","40","50226  >  3306 [ACK] Seq=92 Ack=138 Win=7936 Len=0","0","50226","3306","0x010",""
"133","64.072594","127.0.0.1","127.0.0.1","MySQL","47","Request Set Option","7","50226","3306","0x018",""
"134","64.072594","127.0.0.1","127.0.0.1","TCP","40","3306  >  50226 [ACK] Seq=138 Ack=99 Win=7936 Len=0","0","3306","50226","0x010",""
"135","64.072594","127.0.0.1","127.0.0.1","MySQL","49","Response","9","3306","50226","0x018",""
"136","64.072594","127.0.0.1","127.0.0.1","TCP","40","50226  >  3306 [ACK] Seq=99 Ack=147 Win=7936 Len=0","0","50226","3306","0x010",""
"137","64.072594","127.0.0.1","127.0.0.1","MySQL","87","Request Query","47","50226","3306","0x018",""
"138","64.072594","127.0.0.1","127.0.0.1","TCP","40","3306  >  50226 [ACK] Seq=147 Ack=146 Win=7936 Len=0","0","3306","50226","0x010",""
"139","64.072594","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","50226","0x018",""
"140","64.072594","127.0.0.1","127.0.0.1","TCP","40","50226  >  3306 [ACK] Seq=146 Ack=158 Win=7936 Len=0","0","50226","3306","0x010",""
"141","64.072594","127.0.0.1","127.0.0.1","MySQL","49","Request Use Database","9","50226","3306","0x018",""
"142","64.072594","127.0.0.1","127.0.0.1","TCP","40","3306  >  50226 [ACK] Seq=158 Ack=155 Win=7936 Len=0","0","3306","50226","0x010",""
"143","64.072594","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","50226","0x018",""
"144","64.072594","127.0.0.1","127.0.0.1","TCP","40","50226  >  3306 [ACK] Seq=155 Ack=169 Win=7936 Len=0","0","50226","3306","0x010",""
"145","64.072594","127.0.0.1","127.0.0.1","MySQL","106","Request Query","66","50226","3306","0x018",""
"146","64.072594","127.0.0.1","127.0.0.1","TCP","40","3306  >  50226 [ACK] Seq=169 Ack=221 Win=7936 Len=0","0","3306","50226","0x010",""
"147","64.119394","127.0.0.1","127.0.0.1","MySQL","109","Response","69","3306","50226","0x018",""
"148","64.119394","127.0.0.1","127.0.0.1","TCP","40","50226  >  3306 [ACK] Seq=221 Ack=238 Win=7936 Len=0","0","50226","3306","0x010",""
"149","64.119394","127.0.0.1","127.0.0.1","TCP","1500","50226  >  3306 [ACK] Seq=221 Ack=238 Win=7936 Len=1460 [TCP segment of a reassembled PDU]","1460","50226","3306","0x010",""
"150","64.119394","127.0.0.1","127.0.0.1","TCP","1500","50226  >  3306 [ACK] Seq=1681 Ack=238 Win=7936 Len=1460 [TCP segment of a reassembled PDU]","1460","50226","3306","0x010",""
"151","64.119394","127.0.0.1","127.0.0.1","TCP","40","3306  >  50226 [ACK] Seq=238 Ack=3141 Win=8192 Len=0","0","3306","50226","0x010",""
"152","64.119394","127.0.0.1","127.0.0.1","MySQL","1491","Request Query","1451","50226","3306","0x018",""
"153","64.119394","127.0.0.1","127.0.0.1","TCP","40","3306  >  50226 [ACK] Seq=238 Ack=4592 Win=6656 Len=0","0","3306","50226","0x010",""
"154","64.119394","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","50226","0x018",""
"155","64.119394","127.0.0.1","127.0.0.1","TCP","40","50226  >  3306 [ACK] Seq=4592 Ack=249 Win=7936 Len=0","0","50226","3306","0x010",""
"156","64.119394","127.0.0.1","127.0.0.1","MySQL","45","Request Quit","5","50226","3306","0x018",""
"157","64.119394","127.0.0.1","127.0.0.1","TCP","40","3306  >  50226 [ACK] Seq=249 Ack=4597 Win=6656 Len=0","0","3306","50226","0x010",""
"158","64.119394","127.0.0.1","127.0.0.1","TCP","40","50226  >  3306 [FIN, ACK] Seq=4597 Ack=249 Win=7936 Len=0","0","50226","3306","0x011",""
"159","64.119394","127.0.0.1","127.0.0.1","TCP","40","3306  >  50226 [ACK] Seq=249 Ack=4598 Win=6656 Len=0","0","3306","50226","0x010",""
"160","64.134995","127.0.0.1","127.0.0.1","TCP","40","3306  >  50226 [FIN, ACK] Seq=249 Ack=4598 Win=6656 Len=0","0","3306","50226","0x011",""
"161","64.134995","127.0.0.1","127.0.0.1","TCP","40","50226  >  3306 [ACK] Seq=4598 Ack=250 Win=7936 Len=0","0","50226","3306","0x010",""
"162","454.362989","127.0.0.1","127.0.0.1","TCP","52","50564  >  3306 [SYN] Seq=0 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1","0","50564","3306","0x002",""
"163","454.362989","127.0.0.1","127.0.0.1","TCP","52","3306  >  50564 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1","0","3306","50564","0x012",""
"164","454.362989","127.0.0.1","127.0.0.1","TCP","40","50564  >  3306 [ACK] Seq=1 Ack=1 Win=8192 Len=0","0","50564","3306","0x010",""
"165","454.369990","127.0.0.1","127.0.0.1","MySQL","118","Server Greeting proto=10 version=5.6.20","78","3306","50564","0x018",""
"166","454.369990","127.0.0.1","127.0.0.1","TCP","40","50564  >  3306 [ACK] Seq=1 Ack=79 Win=7936 Len=0","0","50564","3306","0x010",""
"167","454.369990","127.0.0.1","127.0.0.1","MySQL","127","Login Request user=root","87","50564","3306","0x018",""
"168","454.369990","127.0.0.1","127.0.0.1","TCP","40","3306  >  50564 [ACK] Seq=79 Ack=88 Win=7936 Len=0","0","3306","50564","0x010",""
"169","454.370990","127.0.0.1","127.0.0.1","MySQL","88","Auth Switch Request","48","3306","50564","0x018",""
"170","454.370990","127.0.0.1","127.0.0.1","TCP","40","50564  >  3306 [ACK] Seq=88 Ack=127 Win=7936 Len=0","0","50564","3306","0x010",""
"171","454.370990","127.0.0.1","127.0.0.1","MySQL","44","Auth Switch Response","4","50564","3306","0x018",""
"172","454.370990","127.0.0.1","127.0.0.1","TCP","40","3306  >  50564 [ACK] Seq=127 Ack=92 Win=7936 Len=0","0","3306","50564","0x010",""
"173","454.370990","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","50564","0x018",""
"174","454.370990","127.0.0.1","127.0.0.1","TCP","40","50564  >  3306 [ACK] Seq=92 Ack=138 Win=7936 Len=0","0","50564","3306","0x010",""
"175","454.370990","127.0.0.1","127.0.0.1","MySQL","47","Request Set Option","7","50564","3306","0x018",""
"176","454.370990","127.0.0.1","127.0.0.1","TCP","40","3306  >  50564 [ACK] Seq=138 Ack=99 Win=7936 Len=0","0","3306","50564","0x010",""
"177","454.370990","127.0.0.1","127.0.0.1","MySQL","49","Response","9","3306","50564","0x018",""
"178","454.370990","127.0.0.1","127.0.0.1","TCP","40","50564  >  3306 [ACK] Seq=99 Ack=147 Win=7936 Len=0","0","50564","3306","0x010",""
"179","454.370990","127.0.0.1","127.0.0.1","MySQL","87","Request Query","47","50564","3306","0x018",""
"180","454.370990","127.0.0.1","127.0.0.1","TCP","40","3306  >  50564 [ACK] Seq=147 Ack=146 Win=7936 Len=0","0","3306","50564","0x010",""
"181","454.372990","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","50564","0x018",""
"182","454.372990","127.0.0.1","127.0.0.1","TCP","40","50564  >  3306 [ACK] Seq=146 Ack=158 Win=7936 Len=0","0","50564","3306","0x010",""
"183","454.372990","127.0.0.1","127.0.0.1","MySQL","49","Request Use Database","9","50564","3306","0x018",""
"184","454.372990","127.0.0.1","127.0.0.1","TCP","40","3306  >  50564 [ACK] Seq=158 Ack=155 Win=7936 Len=0","0","3306","50564","0x010",""
"185","454.372990","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","50564","0x018",""
"186","454.372990","127.0.0.1","127.0.0.1","TCP","40","50564  >  3306 [ACK] Seq=155 Ack=169 Win=7936 Len=0","0","50564","3306","0x010",""
"187","454.373990","127.0.0.1","127.0.0.1","MySQL","106","Request Query","66","50564","3306","0x018",""
"188","454.373990","127.0.0.1","127.0.0.1","TCP","40","3306  >  50564 [ACK] Seq=169 Ack=221 Win=7936 Len=0","0","3306","50564","0x010",""
"189","454.404991","127.0.0.1","127.0.0.1","MySQL","109","Response","69","3306","50564","0x018",""
"190","454.404991","127.0.0.1","127.0.0.1","TCP","40","50564  >  3306 [ACK] Seq=221 Ack=238 Win=7936 Len=0","0","50564","3306","0x010",""
"191","454.404991","127.0.0.1","127.0.0.1","TCP","1500","50564  >  3306 [ACK] Seq=221 Ack=238 Win=7936 Len=1460 [TCP segment of a reassembled PDU]","1460","50564","3306","0x010",""
"192","454.404991","127.0.0.1","127.0.0.1","TCP","1500","50564  >  3306 [ACK] Seq=1681 Ack=238 Win=7936 Len=1460 [TCP segment of a reassembled PDU]","1460","50564","3306","0x010",""
"193","454.404991","127.0.0.1","127.0.0.1","TCP","40","3306  >  50564 [ACK] Seq=238 Ack=3141 Win=8192 Len=0","0","3306","50564","0x010",""
"194","454.404991","127.0.0.1","127.0.0.1","MySQL","312","Request Query","272","50564","3306","0x018",""
"195","454.404991","127.0.0.1","127.0.0.1","TCP","40","3306  >  50564 [ACK] Seq=238 Ack=3413 Win=7680 Len=0","0","3306","50564","0x010",""
"196","454.414991","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","50564","0x018",""
"197","454.414991","127.0.0.1","127.0.0.1","TCP","40","50564  >  3306 [ACK] Seq=3413 Ack=249 Win=7936 Len=0","0","50564","3306","0x010",""
"198","454.414991","127.0.0.1","127.0.0.1","MySQL","45","Request Quit","5","50564","3306","0x018",""
"199","454.414991","127.0.0.1","127.0.0.1","TCP","40","3306  >  50564 [ACK] Seq=249 Ack=3418 Win=7680 Len=0","0","3306","50564","0x010",""
"200","454.414991","127.0.0.1","127.0.0.1","TCP","40","50564  >  3306 [FIN, ACK] Seq=3418 Ack=249 Win=7936 Len=0","0","50564","3306","0x011",""
