"No.","Time","Source","Destination","Protocol","Length","Info","Packet payload length","TCP source port","TCP destination port","TCP flags","HTTP request"
"21","0.260015","127.0.0.1","127.0.0.1","TCP","40","49642  >  3306 [ACK] Seq=146 Ack=158 Win=7936 Len=0","0","49642","3306","0x010",""
"22","0.260015","127.0.0.1","127.0.0.1","MySQL","49","Request Use Database","9","49642","3306","0x018",""
"23","0.260015","127.0.0.1","127.0.0.1","TCP","40","3306  >  49642 [ACK] Seq=158 Ack=155 Win=7936 Len=0","0","3306","49642","0x010",""
"24","0.272016","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","49642","0x018",""
"25","0.273016","127.0.0.1","127.0.0.1","TCP","40","49642  >  3306 [ACK] Seq=155 Ack=169 Win=7936 Len=0","0","49642","3306","0x010",""
"26","0.374022","127.0.0.1","127.0.0.1","MySQL","45","Request Quit","5","49642","3306","0x018",""
"27","0.374022","127.0.0.1","127.0.0.1","TCP","40","3306  >  49642 [ACK] Seq=169 Ack=160 Win=7936 Len=0","0","3306","49642","0x010",""
"28","0.374022","127.0.0.1","127.0.0.1","TCP","40","49642  >  3306 [FIN, ACK] Seq=160 Ack=169 Win=7936 Len=0","0","49642","3306","0x011",""
"29","0.374022","127.0.0.1","127.0.0.1","TCP","40","3306  >  49642 [ACK] Seq=169 Ack=161 Win=7936 Len=0","0","3306","49642","0x010",""
"30","0.390023","127.0.0.1","127.0.0.1","TCP","40","3306  >  49642 [FIN, ACK] Seq=169 Ack=161 Win=7936 Len=0","0","3306","49642","0x011",""
"31","0.390023","127.0.0.1","127.0.0.1","TCP","40","49642  >  3306 [ACK] Seq=161 Ack=170 Win=7936 Len=0","0","49642","3306","0x010",""
"32","2.023116","127.0.0.1","127.0.0.1","TCP","52","49643  >  3306 [SYN] Seq=0 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1","0","49643","3306","0x002",""
"33","2.023116","127.0.0.1","127.0.0.1","TCP","52","3306  >  49643 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1","0","3306","49643","0x012",""
"34","2.023116","127.0.0.1","127.0.0.1","TCP","40","49643  >  3306 [ACK] Seq=1 Ack=1 Win=8192 Len=0","0","49643","3306","0x010",""
"35","2.054118","127.0.0.1","127.0.0.1","MySQL","118","Server Greeting proto=10 version=5.6.20","78","3306","49643","0x018",""
"36","2.054118","127.0.0.1","127.0.0.1","TCP","40","49643  >  3306 [ACK] Seq=1 Ack=79 Win=7936 Len=0","0","49643","3306","0x010",""
"37","2.054118","127.0.0.1","127.0.0.1","MySQL","127","Login Request user=root","87","49643","3306","0x018",""
"38","2.054118","127.0.0.1","127.0.0.1","TCP","40","3306  >  49643 [ACK] Seq=79 Ack=88 Win=7936 Len=0","0","3306","49643","0x010",""
"39","2.054118","127.0.0.1","127.0.0.1","MySQL","88","Auth Switch Request","48","3306","49643","0x018",""
"40","2.054118","127.0.0.1","127.0.0.1","TCP","40","49643  >  3306 [ACK] Seq=88 Ack=127 Win=7936 Len=0","0","49643","3306","0x010",""
"41","2.054118","127.0.0.1","127.0.0.1","MySQL","44","Auth Switch Response","4","49643","3306","0x018",""
"42","2.054118","127.0.0.1","127.0.0.1","TCP","40","3306  >  49643 [ACK] Seq=127 Ack=92 Win=7936 Len=0","0","3306","49643","0x010",""
"43","2.054118","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","49643","0x018",""
"44","2.054118","127.0.0.1","127.0.0.1","TCP","40","49643  >  3306 [ACK] Seq=92 Ack=138 Win=7936 Len=0","0","49643","3306","0x010",""
"45","2.054118","127.0.0.1","127.0.0.1","MySQL","47","Request Set Option","7","49643","3306","0x018",""
"46","2.054118","127.0.0.1","127.0.0.1","TCP","40","3306  >  49643 [ACK] Seq=138 Ack=99 Win=7936 Len=0","0","3306","49643","0x010",""
"47","2.054118","127.0.0.1","127.0.0.1","MySQL","49","Response","9","3306","49643","0x018",""
"48","2.054118","127.0.0.1","127.0.0.1","TCP","40","49643  >  3306 [ACK] Seq=99 Ack=147 Win=7936 Len=0","0","49643","3306","0x010",""
"49","2.054118","127.0.0.1","127.0.0.1","MySQL","87","Request Query","47","49643","3306","0x018",""
"50","2.054118","127.0.0.1","127.0.0.1","TCP","40","3306  >  49643 [ACK] Seq=147 Ack=146 Win=7936 Len=0","0","3306","49643","0x010",""
"51","2.055118","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","49643","0x018",""
"52","2.055118","127.0.0.1","127.0.0.1","TCP","40","49643  >  3306 [ACK] Seq=146 Ack=158 Win=7936 Len=0","0","49643","3306","0x010",""
"53","2.055118","127.0.0.1","127.0.0.1","MySQL","49","Request Use Database","9","49643","3306","0x018",""
"54","2.055118","127.0.0.1","127.0.0.1","TCP","40","3306  >  49643 [ACK] Seq=158 Ack=155 Win=7936 Len=0","0","3306","49643","0x010",""
"55","2.055118","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","49643","0x018",""
"56","2.055118","127.0.0.1","127.0.0.1","TCP","40","49643  >  3306 [ACK] Seq=155 Ack=169 Win=7936 Len=0","0","49643","3306","0x010",""
"57","2.056118","127.0.0.1","127.0.0.1","MySQL","168","Request Query","128","49643","3306","0x018",""
"58","2.056118","127.0.0.1","127.0.0.1","TCP","40","3306  >  49643 [ACK] Seq=169 Ack=283 Win=7680 Len=0","0","3306","49643","0x010",""
"59","2.398138","127.0.0.1","127.0.0.1","MySQL","119","Response","79","3306","49643","0x018",""
"60","2.398138","127.0.0.1","127.0.0.1","TCP","40","49643  >  3306 [ACK] Seq=283 Ack=248 Win=7936 Len=0","0","49643","3306","0x010",""
"61","2.443140","127.0.0.1","127.0.0.1","MySQL","45","Request Quit","5","49643","3306","0x018",""
"62","2.443140","127.0.0.1","127.0.0.1","TCP","40","3306  >  49643 [ACK] Seq=248 Ack=288 Win=7680 Len=0","0","3306","49643","0x010",""
"63","2.443140","127.0.0.1","127.0.0.1","TCP","40","3306  >  49643 [FIN, ACK] Seq=248 Ack=288 Win=7680 Len=0","0","3306","49643","0x011",""
"64","2.443140","127.0.0.1","127.0.0.1","TCP","40","49643  >  3306 [FIN, ACK] Seq=288 Ack=249 Win=7936 Len=0","0","49643","3306","0x011",""
"65","2.443140","127.0.0.1","127.0.0.1","TCP","40","3306  >  49643 [ACK] Seq=249 Ack=289 Win=7680 Len=0","0","3306","49643","0x010",""
"66","2.463141","127.0.0.1","127.0.0.1","TCP","52","49644  >  3306 [SYN] Seq=0 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1","0","49644","3306","0x002",""
"67","2.463141","127.0.0.1","127.0.0.1","TCP","52","3306  >  49644 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1","0","3306","49644","0x012",""
"68","2.463141","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=1 Ack=1 Win=8192 Len=0","0","49644","3306","0x010",""
"69","2.472142","127.0.0.1","127.0.0.1","MySQL","118","Server Greeting proto=10 version=5.6.20","78","3306","49644","0x018",""
"70","2.472142","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=1 Ack=79 Win=7936 Len=0","0","49644","3306","0x010",""
"71","2.473142","127.0.0.1","127.0.0.1","MySQL","127","Login Request user=root","87","49644","3306","0x018",""
"72","2.473142","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=79 Ack=88 Win=7936 Len=0","0","3306","49644","0x010",""
"73","2.473142","127.0.0.1","127.0.0.1","MySQL","88","Auth Switch Request","48","3306","49644","0x018",""
"74","2.473142","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=88 Ack=127 Win=7936 Len=0","0","49644","3306","0x010",""
"75","2.473142","127.0.0.1","127.0.0.1","MySQL","44","Auth Switch Response","4","49644","3306","0x018",""
"76","2.473142","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=127 Ack=92 Win=7936 Len=0","0","3306","49644","0x010",""
"77","2.473142","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","49644","0x018",""
"78","2.473142","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=92 Ack=138 Win=7936 Len=0","0","49644","3306","0x010",""
"79","2.473142","127.0.0.1","127.0.0.1","MySQL","47","Request Set Option","7","49644","3306","0x018",""
"80","2.473142","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=138 Ack=99 Win=7936 Len=0","0","3306","49644","0x010",""
"81","2.473142","127.0.0.1","127.0.0.1","MySQL","49","Response","9","3306","49644","0x018",""
"82","2.473142","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=99 Ack=147 Win=7936 Len=0","0","49644","3306","0x010",""
"83","2.473142","127.0.0.1","127.0.0.1","MySQL","87","Request Query","47","49644","3306","0x018",""
"84","2.473142","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=147 Ack=146 Win=7936 Len=0","0","3306","49644","0x010",""
"85","2.473142","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","49644","0x018",""
"86","2.473142","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=146 Ack=158 Win=7936 Len=0","0","49644","3306","0x010",""
"87","2.473142","127.0.0.1","127.0.0.1","MySQL","49","Request Use Database","9","49644","3306","0x018",""
"88","2.473142","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=158 Ack=155 Win=7936 Len=0","0","3306","49644","0x010",""
"89","2.474142","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","49644","0x018",""
"90","2.474142","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=155 Ack=169 Win=7936 Len=0","0","49644","3306","0x010",""
"91","2.485143","127.0.0.1","127.0.0.1","MySQL","165","Request Query","125","49644","3306","0x018",""
"92","2.485143","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=169 Ack=280 Win=7680 Len=0","0","3306","49644","0x010",""
"93","2.485143","127.0.0.1","127.0.0.1","MySQL","1500","Response","1460","3306","49644","0x010",""
"94","2.485143","127.0.0.1","127.0.0.1","MySQL","388","ResponseResponse","348","3306","49644","0x018",""
"95","2.485143","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=280 Ack=1977 Win=8192 Len=0","0","49644","3306","0x010",""
"96","2.577148","127.0.0.1","127.0.0.1","MySQL","49","Request Use Database","9","49644","3306","0x018",""
"97","2.577148","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=1977 Ack=289 Win=7680 Len=0","0","3306","49644","0x010",""
"98","2.577148","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","49644","0x018",""
"99","2.577148","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=289 Ack=1988 Win=7936 Len=0","0","49644","3306","0x010",""
"100","2.577148","127.0.0.1","127.0.0.1","MySQL","56","Request Query","16","49644","3306","0x018",""
"101","2.577148","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=1988 Ack=305 Win=7680 Len=0","0","3306","49644","0x010",""
"102","2.647152","127.0.0.1","127.0.0.1","MySQL","308","Response","268","3306","49644","0x018",""
"103","2.647152","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=305 Ack=2256 Win=7680 Len=0","0","49644","3306","0x010",""
"104","2.647152","127.0.0.1","127.0.0.1","MySQL","89","Request Query","49","49644","3306","0x018",""
"105","2.647152","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=2256 Ack=354 Win=7680 Len=0","0","3306","49644","0x010",""
"106","2.702155","127.0.0.1","127.0.0.1","MySQL","104","Response","64","3306","49644","0x018",""
"107","2.702155","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=354 Ack=2320 Win=7680 Len=0","0","49644","3306","0x010",""
"108","2.702155","127.0.0.1","127.0.0.1","MySQL","89","Request Query","49","49644","3306","0x018",""
"109","2.702155","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=2320 Ack=403 Win=7680 Len=0","0","3306","49644","0x010",""
"110","2.736157","127.0.0.1","127.0.0.1","MySQL","104","Response","64","3306","49644","0x018",""
"111","2.736157","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=403 Ack=2384 Win=7680 Len=0","0","49644","3306","0x010",""
"112","2.737157","127.0.0.1","127.0.0.1","MySQL","146","Request Query","106","49644","3306","0x018",""
"113","2.737157","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=2384 Ack=509 Win=7680 Len=0","0","3306","49644","0x010",""
"114","2.747158","127.0.0.1","127.0.0.1","MySQL","271","Response","231","3306","49644","0x018",""
"115","2.747158","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=509 Ack=2615 Win=7424 Len=0","0","49644","3306","0x010",""
"116","2.777159","127.0.0.1","127.0.0.1","MySQL","117","Request Query","77","49644","3306","0x018",""
"117","2.778159","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=2615 Ack=586 Win=7424 Len=0","0","3306","49644","0x010",""
"118","2.778159","127.0.0.1","127.0.0.1","MySQL","110","Response","70","3306","49644","0x018",""
"119","2.778159","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=586 Ack=2685 Win=7424 Len=0","0","49644","3306","0x010",""
"120","2.778159","127.0.0.1","127.0.0.1","MySQL","88","Request Query","48","49644","3306","0x018",""
"121","2.778159","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=2685 Ack=634 Win=7424 Len=0","0","3306","49644","0x010",""
"122","2.778159","127.0.0.1","127.0.0.1","MySQL","145","Response","105","3306","49644","0x018",""
"123","2.778159","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=634 Ack=2790 Win=7168 Len=0","0","49644","3306","0x010",""
"124","2.791160","127.0.0.1","127.0.0.1","MySQL","189","Request Query","149","49644","3306","0x018",""
"125","2.791160","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=2790 Ack=783 Win=7168 Len=0","0","3306","49644","0x010",""
"126","2.807161","127.0.0.1","127.0.0.1","MySQL","180","Response","140","3306","49644","0x018",""
"127","2.807161","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=783 Ack=2930 Win=7168 Len=0","0","49644","3306","0x010",""
"128","2.807161","127.0.0.1","127.0.0.1","MySQL","203","Request Query","163","49644","3306","0x018",""
"129","2.807161","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=2930 Ack=946 Win=7168 Len=0","0","3306","49644","0x010",""
"130","2.807161","127.0.0.1","127.0.0.1","MySQL","180","Response","140","3306","49644","0x018",""
"131","2.807161","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=946 Ack=3070 Win=6912 Len=0","0","49644","3306","0x010",""
"132","2.821162","127.0.0.1","127.0.0.1","MySQL","45","Request Quit","5","49644","3306","0x018",""
"133","2.821162","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=3070 Ack=951 Win=7168 Len=0","0","3306","49644","0x010",""
"134","2.821162","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [FIN, ACK] Seq=951 Ack=3070 Win=6912 Len=0","0","49644","3306","0x011",""
"135","2.821162","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [ACK] Seq=3070 Ack=952 Win=7168 Len=0","0","3306","49644","0x010",""
"136","2.821162","127.0.0.1","127.0.0.1","TCP","40","3306  >  49644 [FIN, ACK] Seq=3070 Ack=952 Win=7168 Len=0","0","3306","49644","0x011",""
"137","2.821162","127.0.0.1","127.0.0.1","TCP","40","49644  >  3306 [ACK] Seq=952 Ack=3071 Win=6912 Len=0","0","49644","3306","0x010",""
"138","23.583349","192.168.1.39","255.255.255.255","DHCP","328","DHCP Inform   - Transaction ID 0x6e502317","","","","",""
"139","26.583521","192.168.1.39","255.255.255.255","DHCP","328","DHCP Inform   - Transaction ID 0x6e502317","","","","",""
"140","54.434114","127.0.0.1","127.0.0.1","TCP","52","49807  >  3306 [SYN] Seq=0 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1","0","49807","3306","0x002",""
"141","54.434114","127.0.0.1","127.0.0.1","TCP","52","3306  >  49807 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1","0","3306","49807","0x012",""
"142","54.434114","127.0.0.1","127.0.0.1","TCP","40","49807  >  3306 [ACK] Seq=1 Ack=1 Win=8192 Len=0","0","49807","3306","0x010",""
"143","54.472116","127.0.0.1","127.0.0.1","MySQL","118","Server Greeting proto=10 version=5.6.20","78","3306","49807","0x018",""
"144","54.472116","127.0.0.1","127.0.0.1","TCP","40","49807  >  3306 [ACK] Seq=1 Ack=79 Win=7936 Len=0","0","49807","3306","0x010",""
"145","54.472116","127.0.0.1","127.0.0.1","MySQL","127","Login Request user=root","87","49807","3306","0x018",""
"146","54.472116","127.0.0.1","127.0.0.1","TCP","40","3306  >  49807 [ACK] Seq=79 Ack=88 Win=7936 Len=0","0","3306","49807","0x010",""
"147","54.472116","127.0.0.1","127.0.0.1","MySQL","88","Auth Switch Request","48","3306","49807","0x018",""
"148","54.472116","127.0.0.1","127.0.0.1","TCP","40","49807  >  3306 [ACK] Seq=88 Ack=127 Win=7936 Len=0","0","49807","3306","0x010",""
"149","54.472116","127.0.0.1","127.0.0.1","MySQL","44","Auth Switch Response","4","49807","3306","0x018",""
"150","54.472116","127.0.0.1","127.0.0.1","TCP","40","3306  >  49807 [ACK] Seq=127 Ack=92 Win=7936 Len=0","0","3306","49807","0x010",""
"151","54.472116","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","49807","0x018",""
"152","54.472116","127.0.0.1","127.0.0.1","TCP","40","49807  >  3306 [ACK] Seq=92 Ack=138 Win=7936 Len=0","0","49807","3306","0x010",""
"153","54.472116","127.0.0.1","127.0.0.1","MySQL","47","Request Set Option","7","49807","3306","0x018",""
"154","54.472116","127.0.0.1","127.0.0.1","TCP","40","3306  >  49807 [ACK] Seq=138 Ack=99 Win=7936 Len=0","0","3306","49807","0x010",""
"155","54.473116","127.0.0.1","127.0.0.1","MySQL","49","Response","9","3306","49807","0x018",""
"156","54.473116","127.0.0.1","127.0.0.1","TCP","40","49807  >  3306 [ACK] Seq=99 Ack=147 Win=7936 Len=0","0","49807","3306","0x010",""
"157","54.473116","127.0.0.1","127.0.0.1","MySQL","87","Request Query","47","49807","3306","0x018",""
"158","54.473116","127.0.0.1","127.0.0.1","TCP","40","3306  >  49807 [ACK] Seq=147 Ack=146 Win=7936 Len=0","0","3306","49807","0x010",""
"159","54.473116","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","49807","0x018",""
"160","54.473116","127.0.0.1","127.0.0.1","TCP","40","49807  >  3306 [ACK] Seq=146 Ack=158 Win=7936 Len=0","0","49807","3306","0x010",""
"161","54.473116","127.0.0.1","127.0.0.1","MySQL","49","Request Use Database","9","49807","3306","0x018",""
"162","54.473116","127.0.0.1","127.0.0.1","TCP","40","3306  >  49807 [ACK] Seq=158 Ack=155 Win=7936 Len=0","0","3306","49807","0x010",""
"163","54.474116","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","49807","0x018",""
"164","54.474116","127.0.0.1","127.0.0.1","TCP","40","49807  >  3306 [ACK] Seq=155 Ack=169 Win=7936 Len=0","0","49807","3306","0x010",""
"165","54.474116","127.0.0.1","127.0.0.1","MySQL","106","Request Query","66","49807","3306","0x018",""
"166","54.474116","127.0.0.1","127.0.0.1","TCP","40","3306  >  49807 [ACK] Seq=169 Ack=221 Win=7936 Len=0","0","3306","49807","0x010",""
"167","54.830137","127.0.0.1","127.0.0.1","MySQL","109","Response","69","3306","49807","0x018",""
"168","54.830137","127.0.0.1","127.0.0.1","TCP","40","49807  >  3306 [ACK] Seq=221 Ack=238 Win=7936 Len=0","0","49807","3306","0x010",""
"169","54.830137","127.0.0.1","127.0.0.1","MySQL","620","Request Query","580","49807","3306","0x018",""
"170","54.830137","127.0.0.1","127.0.0.1","TCP","40","3306  >  49807 [ACK] Seq=238 Ack=801 Win=7168 Len=0","0","3306","49807","0x010",""
"171","55.764190","127.0.0.1","127.0.0.1","MySQL","101","Response Error 1146","61","3306","49807","0x018",""
"172","55.764190","127.0.0.1","127.0.0.1","TCP","40","49807  >  3306 [ACK] Seq=801 Ack=299 Win=7680 Len=0","0","49807","3306","0x010",""
"173","55.764190","127.0.0.1","127.0.0.1","MySQL","117","Request Query","77","49807","3306","0x018",""
"174","55.764190","127.0.0.1","127.0.0.1","TCP","40","3306  >  49807 [ACK] Seq=299 Ack=878 Win=7168 Len=0","0","3306","49807","0x010",""
"175","56.230217","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","49807","0x018",""
"176","56.230217","127.0.0.1","127.0.0.1","TCP","40","49807  >  3306 [ACK] Seq=878 Ack=310 Win=7680 Len=0","0","49807","3306","0x010",""
"177","56.230217","127.0.0.1","127.0.0.1","MySQL","620","Request Query","580","49807","3306","0x018",""
"178","56.230217","127.0.0.1","127.0.0.1","TCP","40","3306  >  49807 [ACK] Seq=310 Ack=1458 Win=6656 Len=0","0","3306","49807","0x010",""
"179","56.252218","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","49807","0x018",""
"180","56.252218","127.0.0.1","127.0.0.1","TCP","40","49807  >  3306 [ACK] Seq=1458 Ack=321 Win=7680 Len=0","0","49807","3306","0x010",""
"181","56.292220","127.0.0.1","127.0.0.1","MySQL","45","Request Quit","5","49807","3306","0x018",""
"182","56.292220","127.0.0.1","127.0.0.1","TCP","40","3306  >  49807 [ACK] Seq=321 Ack=1463 Win=8192 Len=0","0","3306","49807","0x010",""
"183","56.292220","127.0.0.1","127.0.0.1","TCP","40","49807  >  3306 [FIN, ACK] Seq=1463 Ack=321 Win=7680 Len=0","0","49807","3306","0x011",""
"184","56.292220","127.0.0.1","127.0.0.1","TCP","40","3306  >  49807 [ACK] Seq=321 Ack=1464 Win=8192 Len=0","0","3306","49807","0x010",""
"185","56.292220","127.0.0.1","127.0.0.1","TCP","40","3306  >  49807 [FIN, ACK] Seq=321 Ack=1464 Win=8192 Len=0","0","3306","49807","0x011",""
"186","56.292220","127.0.0.1","127.0.0.1","TCP","40","49807  >  3306 [ACK] Seq=1464 Ack=322 Win=7680 Len=0","0","49807","3306","0x010",""
"187","56.382225","127.0.0.1","127.0.0.1","TCP","52","49828  >  3306 [SYN] Seq=0 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1","0","49828","3306","0x002",""
"188","56.382225","127.0.0.1","127.0.0.1","TCP","52","3306  >  49828 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=65495 WS=256 SACK_PERM=1","0","3306","49828","0x012",""
"189","56.382225","127.0.0.1","127.0.0.1","TCP","40","49828  >  3306 [ACK] Seq=1 Ack=1 Win=8192 Len=0","0","49828","3306","0x010",""
"190","56.426228","127.0.0.1","127.0.0.1","MySQL","118","Server Greeting proto=10 version=5.6.20","78","3306","49828","0x018",""
"191","56.426228","127.0.0.1","127.0.0.1","TCP","40","49828  >  3306 [ACK] Seq=1 Ack=79 Win=7936 Len=0","0","49828","3306","0x010",""
"192","56.426228","127.0.0.1","127.0.0.1","MySQL","127","Login Request user=root","87","49828","3306","0x018",""
"193","56.426228","127.0.0.1","127.0.0.1","TCP","40","3306  >  49828 [ACK] Seq=79 Ack=88 Win=7936 Len=0","0","3306","49828","0x010",""
"194","56.426228","127.0.0.1","127.0.0.1","MySQL","88","Auth Switch Request","48","3306","49828","0x018",""
"195","56.426228","127.0.0.1","127.0.0.1","TCP","40","49828  >  3306 [ACK] Seq=88 Ack=127 Win=7936 Len=0","0","49828","3306","0x010",""
"196","56.426228","127.0.0.1","127.0.0.1","MySQL","44","Auth Switch Response","4","49828","3306","0x018",""
"197","56.426228","127.0.0.1","127.0.0.1","TCP","40","3306  >  49828 [ACK] Seq=127 Ack=92 Win=7936 Len=0","0","3306","49828","0x010",""
"198","56.426228","127.0.0.1","127.0.0.1","MySQL","51","Response OK","11","3306","49828","0x018",""
"199","56.426228","127.0.0.1","127.0.0.1","TCP","40","49828  >  3306 [ACK] Seq=92 Ack=138 Win=7936 Len=0","0","49828","3306","0x010",""
"200","56.426228","127.0.0.1","127.0.0.1","MySQL","47","Request Set Option","7","49828","3306","0x018",""
